N      ['d7', 'd8', 'd17', 'd77']        Energy            Comment
3032	[175.0, 24.0, 84.0, -24.0]	-140.694287415687	Rejected due to high energy.
3033	[81.0, -47.0, -118.0, 88.0]		Rejected due to clashes.
3034	[-43.0, 178.0, -39.0, -28.0]		Rejected due to clashes.
3035	[69.0, 91.0, -161.0, 131.0]		Rejected due to clashes.
3036	[98.0, 32.0, 142.0, -98.0]		Rejected due to clashes.
3037	[-36.0, 36.0, -84.0, 47.0]		Rejected due to clashes.
3038	[63.0, 156.0, -166.0, 33.0]		Rejected due to clashes.
3039	[-32.0, 39.0, 132.0, 54.0]		Rejected due to clashes.
3040	[90.0, -101.0, -86.0, 4.0]	-140.774539507439	Rejected due to high energy.
3041	[158.0, 89.0, -151.0, 154.0]		Rejected due to clashes.
3042	[-138.0, 95.0, -129.0, -173.0]		Rejected due to clashes.
3043	[37.0, -176.0, 77.0, 0.0]		Rejected due to clashes.
3044	[-53.0, 151.0, 108.0, 159.0]		Rejected due to clashes.
3045	[147.0, -170.0, 21.0, -103.0]	-140.7153785541	Rejected due to high energy.
3046	[23.0, 66.0, 132.0, 117.0]		Rejected due to clashes.
3047	[34.0, -107.0, -66.0, 171.0]		Rejected due to clashes.
3048	[178.0, 15.0, -56.0, 114.0]		Rejected due to clashes.
3049	[90.0, 161.0, -18.0, 74.0]	-140.662643750351	Rejected due to high energy.
3050	[43.0, -168.0, -66.0, -173.0]	-140.523822275829	Rejected due to high energy.
3051	[-177.0, -151.0, 114.0, -97.0]	-140.554138577641	Rejected due to high energy.
3052	[57.0, -107.0, -114.0, -136.0]	-140.644725248105	Rejected due to high energy.
3053	[-123.0, -69.0, 1.0, 113.0]		Rejected due to clashes.
3054	[178.0, 56.0, -28.0, -143.0]		Rejected due to clashes.
3055	[98.0, -99.0, 94.0, -97.0]	-140.745922767846	Rejected due to high energy.
3056	[-18.0, 148.0, -73.0, 41.0]		Rejected due to clashes.
3057	[47.0, -155.0, 168.0, 23.0]		Rejected due to clashes.
3058	[-157.0, 71.0, 68.0, -124.0]	-140.649055261826	Rejected due to high energy.
3059	[168.0, -104.0, 138.0, 43.0]		Rejected due to clashes.
3060	[147.0, 14.0, 118.0, 127.0]	-140.656216728259	Rejected due to high energy.
3061	[45.0, -67.0, 38.0, -22.0]		Rejected due to clashes.
3062	[63.0, 149.0, 125.0, 35.0]		Rejected due to clashes.
3063	[-64.0, 128.0, -137.0, 89.0]		Rejected due to clashes.
3064	[144.0, -177.0, 61.0, -43.0]	-140.769286595309	Rejected due to high energy.
3065	[143.0, 63.0, -41.0, -23.0]		Rejected due to clashes.
3066	[122.0, 12.0, -112.0, -30.0]	-140.695219892839	Rejected due to high energy.
3067	[56.0, 95.0, 160.0, -101.0]		Rejected due to clashes.
3068	[7.0, 172.0, 165.0, -57.0]		Rejected due to clashes.
3069	[66.0, -26.0, -11.0, -161.0]		Rejected due to clashes.
3070	[-145.0, 102.0, 122.0, 100.0]		Rejected due to clashes.
3071	[-17.0, -45.0, -39.0, 119.0]		Rejected due to clashes.
3072	[-39.0, 30.0, 159.0, -74.0]		Rejected due to clashes.
3073	[-91.0, -152.0, -177.0, 9.0]		Rejected due to clashes.
3074	[166.0, -82.0, 14.0, -85.0]	-140.565936529869	Rejected due to high energy.
3075	[-34.0, -11.0, 89.0, 40.0]		Rejected due to clashes.
3076	[-176.0, 175.0, -145.0, 104.0]		Rejected due to clashes.
3077	[-95.0, 59.0, -87.0, -73.0]		Rejected due to clashes.
3078	[-65.0, -180.0, 90.0, 63.0]		Rejected due to clashes.
3079	[173.0, 99.0, 20.0, 160.0]		Rejected due to clashes.
3080	[-18.0, -167.0, -159.0, -41.0]		Rejected due to clashes.
3081	[-18.0, -45.0, -32.0, 120.0]		Rejected due to clashes.
3082	[-99.0, -39.0, -107.0, 145.0]		Rejected due to clashes.
3083	[61.0, 129.0, 158.0, 109.0]		Rejected due to clashes.
3084	[144.0, 85.0, -137.0, 158.0]		Rejected due to clashes.
3085	[-151.0, 180.0, -178.0, -90.0]		Rejected due to clashes.
3086	[133.0, 103.0, -127.0, 154.0]	-140.679041512378	Rejected due to high energy.
3087	[-58.0, -29.0, 4.0, 5.0]		Rejected due to clashes.
3088	[-153.0, -164.0, -2.0, -15.0]		Rejected due to clashes.
3089	[-9.0, -90.0, 36.0, -173.0]		Rejected due to clashes.
3090	[60.0, 17.0, 166.0, 72.0]		Rejected due to clashes.
3091	[60.0, 157.0, 111.0, -142.0]		Rejected due to clashes.
3092	[140.0, -128.0, -118.0, 3.0]	-140.666034606317	Rejected due to high energy.
3093	[170.0, -68.0, 49.0, 13.0]	-140.775828623519	Rejected due to high energy.
3094	[-160.0, 135.0, 92.0, 171.0]		Rejected due to clashes.
3095	[129.0, -75.0, 61.0, 42.0]	-140.696249921544	Rejected due to high energy.
3096	[-29.0, 104.0, -112.0, 98.0]		Rejected due to clashes.
3097	[162.0, -69.0, -23.0, -130.0]		Rejected due to clashes.
3098	[37.0, 71.0, 96.0, 6.0]		Rejected due to clashes.
3099	[-74.0, -153.0, -132.0, -90.0]		Rejected due to clashes.
3100	[-138.0, 173.0, 151.0, -139.0]		Rejected due to clashes.
3101	[-157.0, -40.0, -95.0, -12.0]		Rejected due to clashes.
3102	[-15.0, 23.0, 51.0, 123.0]		Rejected due to clashes.
3103	[108.0, -126.0, 140.0, -105.0]		Rejected due to clashes.
3104	[-61.0, -161.0, -40.0, -167.0]		Rejected due to clashes.
3105	[94.0, -17.0, 102.0, 73.0]	-140.637519613531	Rejected due to high energy.
3106	[102.0, -92.0, -137.0, 78.0]	-140.563785971259	Rejected due to high energy.
3107	[-101.0, -169.0, -39.0, -168.0]		Rejected due to clashes.
3108	[109.0, 53.0, -6.0, 4.0]		Rejected due to clashes.
3109	[143.0, -70.0, -55.0, -16.0]	-140.743725280333	Rejected due to high energy.
3110	[157.0, -46.0, 14.0, -9.0]		Rejected due to clashes.
3111	[103.0, -151.0, 14.0, 152.0]		Rejected due to clashes.
3112	[39.0, -115.0, -180.0, -114.0]		Rejected due to clashes.
3113	[-166.0, 77.0, 140.0, -85.0]		Rejected due to clashes.
3114	[-155.0, 112.0, 171.0, -147.0]		Rejected due to clashes.
3115	[0.0, 87.0, 173.0, -121.0]		Rejected due to clashes.
3116	[-53.0, 74.0, -65.0, 97.0]		Rejected due to clashes.
3117	[140.0, -121.0, -109.0, 81.0]	-140.732999437263	Rejected due to high energy.
3118	[-155.0, 67.0, 143.0, -82.0]		Rejected due to clashes.
3119	[80.0, 55.0, 34.0, -74.0]		Rejected due to clashes.
3120	[-6.0, 65.0, -166.0, -1.0]		Rejected due to clashes.
3121	[-93.0, -78.0, 180.0, 34.0]		Rejected due to clashes.
3122	[-179.0, 97.0, 147.0, -80.0]		Rejected due to clashes.
3123	[93.0, 55.0, 77.0, 180.0]	-140.705008311733	Rejected due to high energy.
3124	[174.0, 15.0, 177.0, 111.0]		Rejected due to clashes.
3125	[89.0, -60.0, 47.0, -170.0]	-140.714214098435	Rejected due to high energy.
3126	[-106.0, 51.0, 158.0, 86.0]		Rejected due to clashes.
3127	[85.0, 159.0, 166.0, 156.0]		Rejected due to clashes.
3128	[22.0, 70.0, 56.0, -22.0]		Rejected due to clashes.
3129	[46.0, 136.0, 146.0, -14.0]		Rejected due to clashes.
3130	[-145.0, 4.0, -78.0, 174.0]		Rejected due to clashes.
3131	[-144.0, 164.0, -70.0, -63.0]		Rejected due to clashes.
3132	[24.0, 67.0, 19.0, -72.0]		Rejected due to clashes.
3133	[-18.0, -90.0, 98.0, -88.0]		Rejected due to clashes.
3134	[-18.0, -49.0, -19.0, 35.0]		Rejected due to clashes.
3135	[-92.0, -141.0, -135.0, -115.0]		Rejected due to clashes.
3136	[74.0, -154.0, -77.0, -180.0]	-140.760219040683	Rejected due to high energy.
3137	[131.0, 48.0, 140.0, 70.0]		Rejected due to clashes.
3138	[45.0, 0.0, 19.0, 87.0]		Rejected due to clashes.
3139	[-80.0, 178.0, -147.0, -178.0]		Rejected due to clashes.
3140	[-33.0, 45.0, 70.0, -59.0]		Rejected due to clashes.
3141	[-49.0, -111.0, 71.0, -80.0]		Rejected due to clashes.
3142	[8.0, -55.0, 79.0, 171.0]		Rejected due to clashes.
3143	[-165.0, 102.0, 153.0, -24.0]		Rejected due to clashes.
3144	[-125.0, -138.0, -102.0, -33.0]		Rejected due to clashes.
3145	[-123.0, 144.0, 56.0, 31.0]		Rejected due to clashes.
3146	[-164.0, 159.0, 141.0, -132.0]		Rejected due to clashes.
3147	[87.0, -58.0, 38.0, -44.0]		Rejected due to clashes.
3148	[129.0, -96.0, -125.0, 177.0]	-140.70108537	Rejected due to high energy.
3149	[-59.0, -4.0, -134.0, 111.0]		Rejected due to clashes.
3150	[102.0, 67.0, 120.0, 111.0]	-140.700712505252	Rejected due to high energy.
3151	[-65.0, 66.0, 38.0, 86.0]		Rejected due to clashes.
3152	[-178.0, -46.0, 112.0, 60.0]	-140.564508315633	Rejected due to high energy.
3153	[19.0, 62.0, -170.0, -51.0]		Rejected due to clashes.
3154	[123.0, 12.0, 170.0, -98.0]		Rejected due to clashes.
3155	[135.0, 169.0, -18.0, -70.0]	-140.607912806894	Rejected due to high energy.
3156	[-150.0, 61.0, 98.0, 63.0]		Rejected due to clashes.
3157	[162.0, -33.0, -124.0, -35.0]		Rejected due to clashes.
3158	[94.0, -46.0, 169.0, 79.0]		Rejected due to clashes.
3159	[-64.0, 36.0, -146.0, 104.0]		Rejected due to clashes.
3160	[13.0, 165.0, -17.0, 56.0]		Rejected due to clashes.
3161	[-128.0, 49.0, -79.0, 117.0]		Rejected due to clashes.
3162	[65.0, -17.0, -83.0, 28.0]		Rejected due to clashes.
3163	[-91.0, 16.0, 138.0, 106.0]		Rejected due to clashes.
3164	[139.0, 44.0, -158.0, 119.0]		Rejected due to clashes.
3165	[110.0, -175.0, -127.0, -149.0]	-140.7215376116	Rejected due to high energy.
3166	[46.0, -127.0, -149.0, 149.0]		Rejected due to clashes.
3167	[-17.0, 146.0, -24.0, -132.0]		Rejected due to clashes.
3168	[133.0, 5.0, -85.0, 65.0]	-140.705020967289	Rejected due to high energy.
3169	[-56.0, -13.0, -178.0, -60.0]		Rejected due to clashes.
3170	[84.0, -119.0, 170.0, -84.0]		Rejected due to clashes.
3171	[123.0, -122.0, 176.0, 52.0]		Rejected due to clashes.
3172	[-22.0, 149.0, -173.0, 97.0]		Rejected due to clashes.
3173	[-144.0, -134.0, -24.0, 90.0]		Rejected due to clashes.
3174	[-166.0, -87.0, 83.0, -101.0]	-140.740352208737	Rejected due to high energy.
3175	[39.0, -64.0, -54.0, 60.0]		Rejected due to clashes.
3176	[80.0, -16.0, 116.0, 88.0]		Rejected due to clashes.
3177	[-25.0, -180.0, 98.0, -94.0]		Rejected due to clashes.
3178	[-160.0, 36.0, -122.0, -21.0]		Rejected due to clashes.
3179	[102.0, -179.0, 75.0, -81.0]	-140.733271385873	Rejected due to high energy.
3180	[-147.0, 2.0, 13.0, -108.0]	-140.545563681452	Rejected due to high energy.
3181	[111.0, 137.0, 127.0, -45.0]	-140.540572428466	Rejected due to high energy.
3182	[-24.0, -63.0, -149.0, -83.0]		Rejected due to clashes.
3183	[76.0, 27.0, -171.0, -63.0]		Rejected due to clashes.
3184	[-125.0, -110.0, 55.0, -77.0]	-140.581946204648	Rejected due to high energy.
3185	[29.0, -61.0, 44.0, -109.0]		Rejected due to clashes.
3186	[-161.0, -145.0, 45.0, -102.0]		Rejected due to clashes.
3187	[82.0, -34.0, -175.0, 89.0]		Rejected due to clashes.
3188	[120.0, -171.0, 57.0, -158.0]	-140.748413042791	Rejected due to high energy.
3189	[144.0, -74.0, -113.0, -21.0]	-140.648333959252	Rejected due to high energy.
3190	[-111.0, 64.0, 105.0, 150.0]		Rejected due to clashes.
3191	[21.0, -30.0, -55.0, -125.0]		Rejected due to clashes.
3192	[-129.0, 130.0, 84.0, 149.0]	-140.685860199589	Rejected due to high energy.
3193	[28.0, 50.0, 40.0, 84.0]	-140.602484961259	Rejected due to high energy.
3194	[-45.0, -77.0, -37.0, 84.0]		Rejected due to clashes.
3195	[43.0, -99.0, 74.0, 169.0]		Rejected due to clashes.
3196	[-123.0, 65.0, 94.0, 107.0]		Rejected due to clashes.
3197	[-156.0, 54.0, -27.0, -111.0]		Rejected due to clashes.
3198	[0.0, 177.0, 166.0, 26.0]		Rejected due to clashes.
3199	[62.0, -59.0, 90.0, -78.0]	-140.682121864103	Rejected due to high energy.
3200	[-117.0, -134.0, 142.0, -165.0]		Rejected due to clashes.
3201	[123.0, 15.0, 142.0, 105.0]	-140.368480041644	Rejected due to high energy.
3202	[100.0, 161.0, -12.0, 43.0]	-140.50326467811	Rejected due to high energy.
3203	[-166.0, 17.0, -57.0, -138.0]		Rejected due to clashes.
3204	[-16.0, 14.0, -104.0, 107.0]		Rejected due to clashes.
3205	[-1.0, 24.0, 93.0, -168.0]		Rejected due to clashes.
3206	[83.0, 169.0, -57.0, -179.0]	-140.731597021262	Rejected due to high energy.
3207	[-82.0, -91.0, 125.0, 84.0]		Rejected due to clashes.
3208	[47.0, -133.0, -69.0, -63.0]	-140.748725355598	Rejected due to high energy.
3209	[-159.0, -134.0, -79.0, -92.0]		Rejected due to clashes.
3210	[133.0, -1.0, -31.0, -88.0]	-140.610188995494	Rejected due to high energy.
3211	[-111.0, -173.0, 81.0, 84.0]		Rejected due to clashes.
3212	[148.0, -92.0, 161.0, -76.0]		Rejected due to clashes.
3213	[-35.0, -28.0, -146.0, 131.0]		Rejected due to clashes.
3214	[170.0, -24.0, -84.0, -168.0]	-140.515682670251	Rejected due to high energy.
3215	[-101.0, 7.0, 136.0, -91.0]		Rejected due to clashes.
3216	[166.0, 153.0, -76.0, 5.0]	-140.627283450629	Rejected due to high energy.
3217	[94.0, 22.0, -177.0, 29.0]		Rejected due to clashes.
3218	[-157.0, -161.0, -123.0, 69.0]		Rejected due to clashes.
3219	[12.0, -155.0, 82.0, -62.0]		Rejected due to clashes.
3220	[55.0, 15.0, 118.0, 112.0]	-140.619964623774	Rejected due to high energy.
3221	[-109.0, 38.0, -77.0, -138.0]		Rejected due to clashes.
3222	[-25.0, -154.0, -131.0, -35.0]		Rejected due to clashes.
3223	[94.0, -87.0, 98.0, 28.0]		Rejected due to clashes.
3224	[96.0, -39.0, 165.0, -155.0]		Rejected due to clashes.
3225	[156.0, 91.0, -84.0, 35.0]	-140.677657123181	Rejected due to high energy.
3226	[-49.0, -142.0, -77.0, -27.0]		Rejected due to clashes.
3227	[-19.0, -66.0, -125.0, 59.0]		Rejected due to clashes.
3228	[-147.0, 46.0, -96.0, -159.0]		Rejected due to clashes.
3229	[132.0, -24.0, 180.0, 86.0]		Rejected due to clashes.
3230	[-114.0, -48.0, 121.0, 120.0]	-140.54477641522	Rejected due to high energy.
3231	[-108.0, 146.0, 78.0, 166.0]		Rejected due to clashes.
3232	[67.0, -43.0, 150.0, 32.0]		Rejected due to clashes.
3233	[139.0, 160.0, -103.0, 115.0]	-140.729872233228	Rejected due to high energy.
3234	[-60.0, 159.0, -46.0, -169.0]		Rejected due to clashes.
3235	[-44.0, 104.0, 165.0, -49.0]		Rejected due to clashes.
3236	[162.0, -12.0, 4.0, -169.0]		Rejected due to clashes.
3237	[-114.0, -18.0, 142.0, -178.0]		Rejected due to clashes.
3238	[162.0, -63.0, 107.0, -166.0]		Rejected due to clashes.
3239	[-141.0, -99.0, 16.0, -92.0]	-140.585273280379	Rejected due to high energy.
3240	[-59.0, 153.0, 25.0, -92.0]		Rejected due to clashes.
3241	[17.0, -73.0, 67.0, 177.0]		Rejected due to clashes.
3242	[-126.0, -127.0, -67.0, 100.0]		Rejected due to clashes.
3243	[48.0, -142.0, -68.0, -131.0]	-140.608367497927	Rejected due to high energy.
3244	[135.0, 180.0, -62.0, 168.0]	-140.753248160363	Rejected due to high energy.
3245	[2.0, 55.0, -17.0, 97.0]		Rejected due to clashes.
3246	[75.0, 47.0, 133.0, -58.0]	-140.588810917351	Rejected due to high energy.
3247	[-94.0, 96.0, 92.0, -54.0]		Rejected due to clashes.
3248	[-176.0, 123.0, -149.0, 75.0]		Rejected due to clashes.
3249	[-62.0, 162.0, 160.0, 7.0]		Rejected due to clashes.
3250	[-176.0, -133.0, -171.0, 67.0]		Rejected due to clashes.
3251	[86.0, -131.0, 152.0, 120.0]	-140.435462235565	Rejected due to high energy.
3252	[-77.0, 39.0, 27.0, -165.0]		Rejected due to clashes.
3253	[-108.0, 63.0, -141.0, 140.0]		Rejected due to clashes.
3254	[-132.0, -1.0, -86.0, 66.0]		Rejected due to clashes.
3255	[33.0, 69.0, 56.0, 120.0]		Rejected due to clashes.
3256	[9.0, -38.0, -58.0, -110.0]		Rejected due to clashes.
3257	[-37.0, -65.0, 59.0, 138.0]		Rejected due to clashes.
3258	[-161.0, 19.0, 133.0, 158.0]		Rejected due to clashes.
3259	[145.0, 94.0, -99.0, 27.0]		Rejected due to clashes.
3260	[-159.0, 147.0, -136.0, -155.0]		Rejected due to clashes.
3261	[131.0, 116.0, 87.0, -15.0]	-140.58260315619	Rejected due to high energy.
3262	[-138.0, 142.0, 93.0, 32.0]		Rejected due to clashes.
3263	[-90.0, 176.0, -24.0, -99.0]		Rejected due to clashes.
3264	[19.0, 179.0, -84.0, 76.0]		Rejected due to clashes.
3265	[94.0, -81.0, 27.0, -125.0]	-140.766494893058	Rejected due to high energy.
3266	[74.0, -137.0, 10.0, 129.0]		Rejected due to clashes.
3267	[-169.0, -145.0, 12.0, 4.0]		Rejected due to clashes.
3268	[142.0, 38.0, -124.0, 15.0]	-140.679825083847	Rejected due to high energy.
3269	[82.0, -45.0, -40.0, 152.0]		Rejected due to clashes.
3270	[159.0, 168.0, -150.0, -145.0]	-140.582438333168	Rejected due to high energy.
3271	[79.0, 7.0, -110.0, -146.0]	-140.715101317686	Rejected due to high energy.
3272	[67.0, -44.0, 125.0, -103.0]		Rejected due to clashes.
3273	[108.0, 146.0, 174.0, 122.0]		Rejected due to clashes.
3274	[48.0, 170.0, -110.0, 61.0]		Rejected due to clashes.
3275	[47.0, 6.0, 67.0, -36.0]	-140.30634022856	Rejected due to high energy.
3276	[-165.0, 63.0, -64.0, 145.0]		Rejected due to clashes.
3277	[133.0, 73.0, 171.0, 18.0]		Rejected due to clashes.
3278	[-47.0, -114.0, -126.0, -8.0]		Rejected due to clashes.
3279	[-86.0, -29.0, -125.0, 55.0]		Rejected due to clashes.
3280	[82.0, -39.0, -135.0, -134.0]		Rejected due to clashes.
3281	[-62.0, 85.0, -43.0, -85.0]		Rejected due to clashes.
3282	[142.0, 87.0, 91.0, 141.0]	-140.746127083269	Rejected due to high energy.
3283	[117.0, -125.0, -179.0, -122.0]		Rejected due to clashes.
3284	[-99.0, -64.0, 91.0, -166.0]		Rejected due to clashes.
3285	[56.0, 175.0, -170.0, 56.0]		Rejected due to clashes.
3286	[-100.0, 68.0, -132.0, 81.0]		Rejected due to clashes.
3287	[37.0, 57.0, -125.0, 56.0]	-140.723828971472	Rejected due to high energy.
3288	[-83.0, 64.0, -157.0, -38.0]		Rejected due to clashes.
3289	[-100.0, 10.0, 76.0, 109.0]		Rejected due to clashes.
3290	[-15.0, 88.0, -35.0, 109.0]		Rejected due to clashes.
3291	[41.0, -103.0, 73.0, -64.0]		Rejected due to clashes.
3292	[-167.0, -150.0, -18.0, -55.0]		Rejected due to clashes.
3293	[125.0, 64.0, -168.0, -128.0]		Rejected due to clashes.
3294	[91.0, -9.0, 11.0, 17.0]	-140.618000068978	Rejected due to high energy.
3295	[108.0, -7.0, 110.0, -107.0]		Rejected due to clashes.
3296	[170.0, 82.0, 44.0, -40.0]	-140.702892406247	Rejected due to high energy.
3297	[103.0, -76.0, 47.0, -103.0]	-140.736813866286	Rejected due to high energy.
3298	[81.0, -39.0, -106.0, -65.0]		Rejected due to clashes.
3299	[-150.0, -63.0, -3.0, 3.0]		Rejected due to clashes.
3300	[54.0, 87.0, 152.0, -86.0]		Rejected due to clashes.
3301	[-82.0, 18.0, -58.0, 18.0]		Rejected due to clashes.
3302	[130.0, -146.0, 175.0, 94.0]		Rejected due to clashes.
3303	[48.0, -43.0, -168.0, 176.0]		Rejected due to clashes.
3304	[41.0, -134.0, 111.0, 14.0]		Rejected due to clashes.
3305	[98.0, -7.0, -19.0, -98.0]	-140.495682280908	Rejected due to high energy.
3306	[-42.0, 58.0, 88.0, 153.0]		Rejected due to clashes.
3307	[-70.0, -165.0, -3.0, -129.0]		Rejected due to clashes.
3308	[-112.0, -156.0, -40.0, 85.0]		Rejected due to clashes.
3309	[116.0, 25.0, -98.0, 104.0]	-140.739516933834	Rejected due to high energy.
3310	[123.0, -66.0, 56.0, -139.0]	-140.742065391415	Rejected due to high energy.
3311	[39.0, -144.0, 4.0, -105.0]	-140.622686824529	Rejected due to high energy.
3312	[-68.0, 85.0, -157.0, 42.0]		Rejected due to clashes.
3313	[34.0, -143.0, 138.0, 55.0]		Rejected due to clashes.
3314	[-139.0, 173.0, 99.0, 123.0]	-140.670305078244	Rejected due to high energy.
3315	[-106.0, 120.0, -133.0, -147.0]		Rejected due to clashes.
3316	[-49.0, -36.0, -22.0, 4.0]		Rejected due to clashes.
3317	[32.0, 134.0, -128.0, -48.0]		Rejected due to clashes.
3318	[-81.0, 9.0, -125.0, -83.0]		Rejected due to clashes.
3319	[-106.0, -144.0, -165.0, 161.0]		Rejected due to clashes.
3320	[-10.0, 168.0, -83.0, 8.0]		Rejected due to clashes.
3321	[102.0, -55.0, 11.0, 141.0]		Rejected due to clashes.
3322	[154.0, -116.0, -132.0, 164.0]	-140.666822099224	Rejected due to high energy.
3323	[118.0, -69.0, -44.0, -62.0]	-140.736548901454	Rejected due to high energy.
3324	[155.0, -29.0, 35.0, -41.0]	-140.626479406005	Rejected due to high energy.
3325	[-154.0, -90.0, 78.0, -152.0]		Rejected due to clashes.
3326	[178.0, -147.0, 168.0, 127.0]		Rejected due to clashes.
3327	[155.0, 22.0, 175.0, -49.0]		Rejected due to clashes.
3328	[-179.0, -162.0, 149.0, 131.0]	-140.475974303346	Rejected due to high energy.
3329	[-140.0, 68.0, 12.0, 25.0]	-140.668319447099	Rejected due to high energy.
3330	[-121.0, -152.0, 124.0, 51.0]		Rejected due to clashes.
3331	[73.0, -136.0, 61.0, 125.0]	-140.778960500086	Rejected due to high energy.
3332	[2.0, 116.0, -155.0, -120.0]		Rejected due to clashes.
3333	[177.0, -31.0, 52.0, -13.0]	-140.770234844635	Rejected due to high energy.
3334	[35.0, -15.0, 14.0, -110.0]		Rejected due to clashes.
3335	[-126.0, 158.0, 32.0, -53.0]		Rejected due to clashes.
3336	[80.0, 134.0, 45.0, 138.0]		Rejected due to clashes.
3337	[-117.0, -90.0, 142.0, 102.0]		Rejected due to clashes.
3338	[86.0, -179.0, -112.0, 21.0]	-140.72486942489	Rejected due to high energy.
3339	[-121.0, 94.0, 144.0, -157.0]		Rejected due to clashes.
3340	[140.0, -166.0, 48.0, 170.0]	-140.771830920916	Rejected due to high energy.
3341	[61.0, -45.0, -79.0, 168.0]		Rejected due to clashes.
3342	[-130.0, -76.0, -107.0, -159.0]		Rejected due to clashes.
3343	[12.0, -66.0, 151.0, -124.0]		Rejected due to clashes.
